영상ID,영상제목,영상설명,게시일,태그,카테고리,썸네일,조회수,좋아요,영상길이(초),자막여부,구독자 수,채널 총 조회수,업로드된 영상 수,자막 유형,자막 파일
vzgyna2EL-4,장안의 화제의 그 게임 | StarVaders | RTX 5090 | 4K,"구독 - https://goo.gl/Xnk9yL
실시간 방송 - https://naver.me/GI8QhI3L

#starvaders #4k #deck #deckbuilding #rtx5090 #덱 #덱빌딩 #전략",2025-05-09T03:07:43Z,"쉐리, 종합게임, 콘솔 게임, 종합게임 유튜버, 콘솔게임 유튜버, 플레이스테이션, 엑스박스, 닌텐도 스위치, PS4, XBOX, Nintendo Switch, PS5, XBOX SERIES X, XSX, 엑시엑, 엑스박스 시리즈 엑스, 플스5, Playstation 5, 플레이스테이션 5, XBOX SERIES S, XSS, 엑스박스 시리즈 에스, 엑시에, 스트리머, BJ, RTX 2080Ti, RTX, PC, STEAM, 스팀, 5090, RTX 5090, starvaders, deck, building, rpg, strategy, 스타베이더스, 덱, 빌딩, 전략",20,https://i.ytimg.com/vi/vzgyna2EL-4/hqdefault.jpg,5820,66,15563.0,false,175000,186333103,11498,transcript_api,captions\vzgyna2EL-4.txt
Qs69ExyafG4,평소 가족들이 너무 좋아하는 피크민 게임을 갑자기 선물해 준다면??? 하루종일 하는 중 ㅋㅋㅋㅋ 너무 재밌어요! 가족 주말일상 브이로그 | 뚜아뚜지TV,"#피크민4 #닌텐도스위치 #게임 

본 컨텐츠는 한국닌텐도의 지원으로 제작 되었습니다.

뚜뚜가족 멤버십에 가입하여 혜택을 누려보세요! 990원~! 
https://www.youtube.com/channel/UCbbC0FaznmgJDuehIuQvYMA/join

뚜아뚜지TV는 가족이 함께하는 패밀리채널 입니다^^
구독과 좋아요 알림설정 꾹꾹 부탁해요 ^-^ 예쁜댓글도 감사합니다!
악의적인 댓글은 즉시 차단후 아이디도 영구 숨김처리 합니다.

비지니스 및 광고 문의메일 : jg.yoon@studioggg.co.kr",2025-03-28T23:00:20Z,"뚜아뚜지, 수아수지, 쌍둥이, 딸바보, 뚜아뚜지TV, 힐링, 자매일상, 일상, 브이로그, 자매, 뚜지, 뚜아, 가족, 가족일상, 하루살기, 예능, 꿀잼, ㅋㅋㅋ, 가족채널, 시트콤, 가족시트콤, 가족여행, family, vlog, 닌텐도, 닌텐도게임, 닌텐도 스위치2, 닌텐도스위치, 닌텐도 스위치, nintendo direct, 피크민, 피크민4, 피크민4 살까 말까, 빨강피크민, 보라피크민, pikmin",20,https://i.ytimg.com/vi/Qs69ExyafG4/hqdefault.jpg,88884,903,1603.0,false,1520000,1359548671,2461,transcript_api,captions\Qs69ExyafG4.txt
bdvts18tusM,나는 이 게임을 해봤어요,"랄로 풀코스 youtube.com/@랄롱
치지직 생방송 https://naver.me/FWf4gAUW
각종 비지니스 aba060847@gmail.com",2025-01-03T11:55:20Z,"랄로, 랄튜브, 김찬호",20,https://i.ytimg.com/vi/bdvts18tusM/hqdefault.jpg,1379922,8420,2646.0,false,1300000,913139178,581,transcript_api,captions\bdvts18tusM.txt
s1hmIN7wsc8,섹시한 귀신 피해서 도망치는 공포게임,"▼ 게임정보 및 빅헤드정보

※연락처             : bighead033@naver.com
※생방송             : https://m.site.naver.com/1iNDv
※팬카페             : https://cafe.naver.com/bighead033
※게임제목         : UNDERWARD
※편집자             : 온더레",2025-04-12T13:56:07Z,"빅헤드, FPS, 게임",20,https://i.ytimg.com/vi/s1hmIN7wsc8/hqdefault.jpg,109824,2024,1823.0,false,631000,548792391,4004,,
9vFG1cu6h1g,이런 완성도의 FPS 게임은 진짜 오랜만이야... - 델타포스,"#델타포스 #델타포스모바일 #fps

https://chzzk.naver.com/be0b2ac262b936232278fe755327e60a
치지직 공공이삼일 📺

https://www.instagram.com/v0231/?hl=ko 인스타 😎

https://discord.gg/qRVCRsgUGc 공지 및 잡담 디스코드 🏢

blso0231@gmail.com 비즈니스 문의



게임용 컴퓨터 사양
인텔 코어 i9-13세대 13900KF
MSI Z790 게이밍 엣지 WIFI
하이닉스 DDR5 16gb x 2 (32gb)
RTX 4070ti super
COUGAR GEX 850 80PLUS GOLD Full Modular

모니터 게임용 xl2546k, 송출용 ex2510s
마우스 - 스틸시리즈 프라임 미니
키보드 - 레오폴드 FC750R
헤드셋 - 스틸시리즈 노바 프로 무선
패    드 - 스틸시리즈 퀵헤비

모든 영상은 가시성을 높이기 위해 편집 과정에서 밝기와 채도가 올라간 상태입니다
게임에서 제공하는 것 외의 다른 프로그램과 필터는 일절 사용하지 않습니다

BGM  Welcome to Planet Urf  - League of Legends 
https://youtu.be/qYIiy03eGE0

인트로 - LexiFox 감사합니다 ^^7",2025-04-26T11:00:15Z,"00231, 콜오브듀티, 워존, 모던워페어, FPS, FPS 게임",20,https://i.ytimg.com/vi/9vFG1cu6h1g/hqdefault.jpg,66420,1632,1683.0,false,126000,68281205,637,transcript_api,captions\9vFG1cu6h1g.txt
LJtO2IOzxjU,지능게임인데 지능이 낮음,"랄로 풀코스 youtube.com/@랄롱
치지직 생방송 https://naver.me/FWf4gAUW
각종 비지니스 aba060847@gmail.com",2025-01-22T11:30:03Z,"랄로, 랄튜브, 김찬호",20,https://i.ytimg.com/vi/LJtO2IOzxjU/hqdefault.jpg,1106902,7116,3159.0,false,1300000,913139178,581,transcript_api,captions\LJtO2IOzxjU.txt
SGjGQlNdUb4,※1시간순삭※ 와 개재밌는데..? 현 닌텐도 1위 신작게임 [슈퍼마리오파티 잼버리],"진짜 재밌네
[업로드] 금,토,일,월 
[문의메일] zxcv34276@gmail.com
[인스타그램] @hxxax_
#혜안 #닌텐도스위치 #마리오파티
브금저장소
Track : 그렇게 어른이 되고 - https://youtu.be/ui-gF5s8vbE",2024-10-25T10:34:06Z,"혜안, 슈퍼마리오, 닌텐도스위치",20,https://i.ytimg.com/vi/SGjGQlNdUb4/hqdefault.jpg,889758,12670,5497.0,false,2720000,2015966883,1707,transcript_api,captions\SGjGQlNdUb4.txt
MPo1o0wmWBA,[레드 데드 리뎀션 2] 살면서 했던 게임 중에서 가장 재밌는 서부게임🤣 (※시간순삭) (Red Dead Redemption 2),"단편 인디게임 모두보기 : https://goo.gl/3n8meH
다른 영상 재생목록보기 : https://goo.gl/O6eyxa
옥냥이 방송국 : https://cafe.naver.com/dhrsiddl
#레데리2 #레데리2스토리 #레데리2엔딩",2024-01-04T03:00:16Z,"옥냥이, 레드 데드 리뎀션 2, 레드 데드 리뎀션 2 스토리, 레데리2 스토리, 레데리2 엔딩, 레데리2 리뷰, 레데리2 말, 레드 데드 리뎀션, 레데리2 공략, 레드 데드 리뎀션2",20,https://i.ytimg.com/vi/MPo1o0wmWBA/hqdefault.jpg,1194648,7978,138906.0,false,666000,785172150,4395,transcript_api,captions\MPo1o0wmWBA.txt
cD-XXgJ8bXI,8살때 했던 추억의 디펜스게임 식물vs좀비..해봤습니다 (※20분 순삭),"식물 vs 좀비
[업로드] 금,토,일,월 
[문의메일] zxcv34276@gmail.com
[인스타그램] @hxxax_
#혜안 #디펜스게임
Music provided by 브금대통령
Track : 사짜 - https://youtu.be/NV3ofuKlCAM?si=H139E8E7wokpvMnG
Track : 알수없는 9살인생  -https://youtu.be/vq9RxbWWWFo?si=rppTbGxT1zhCEa6u
Track : Our Love Story - https://youtu.be/NVZDvCEdMV0?si=kYuGxEXhTwHHsFcL
아지쏭
Mamma mamma - https://youtu.be/-HQbaNFmIG8?si=rO5_3G0ZO9JLeRdH
영상 사용 출처
https://www.youtube.com/watch?v=u_ziPVJyO1o
https://www.youtube.com/watch?v=pKXTAEwXKC0&t=0s
https://www.youtube.com/watch?v=9sqzele3fWs&t=0s
https://youtu.be/xKuKLPAQ_Xg?si=G3GuawX67rg41zC8",2025-02-22T10:15:56Z,혜안,20,https://i.ytimg.com/vi/cD-XXgJ8bXI/hqdefault.jpg,287730,6356,1420.0,false,2720000,2015966883,1707,transcript_api,captions\cD-XXgJ8bXI.txt
tbDTotvxpL4,Minecraft NOOB vs PRO: SAFEST SECURITY TOWER BUILD CHALLENGE,"Today, we're going head-to-head in a security tower showdown! Whoever can get to the top of the other's tower wins, so we need to create the best security systems possible! Who are you rooting for? 

We hope you enjoy our videos. Have a great day!

Maizen Merchandise ► https://shop-maizen.myspreadshop.com/",2022-02-08T20:00:12Z,"Minecraft, Maizen",20,https://i.ytimg.com/vi/tbDTotvxpL4/hqdefault.jpg,92549911,625664,1783.0,false,13100000,10343240654,961,transcript_api,captions\tbDTotvxpL4.txt
i24z2FQOVFg,GTA6 두번째 트레일러 같이 보면서 분석하고 게임 합시다.,"#game #방송 #생방송 #게임 #오픈월드 #신작 #gta6  #똥게임 #종합게임 #신작게임 #게임방송 

후원 : 유튜브 or 투네이션
https://toon.at/donate/637659949284028605 (투네이션)

생방송 일정 (유튜브, 치지직)
매주 목, 금 저녁 9시30분

네이버 까페 : https://cafe.naver.com/banamongki

재밌고 도움되는 게임 영상!!
BanaMongki 바나몽키

시청해주셔서 감사합니다!!
""구독"" 과 ""좋아요"" 부탁드립니다!!

앞으로도 재밌는 게임영상들 많이 올려드리겠습니다.",2025-05-08T16:21:02Z,"방송, 레데리2, 바나몽키, 오픈월드, 좀비, 게임, game",20,https://i.ytimg.com/vi/i24z2FQOVFg/hqdefault.jpg,2605,50,12881.0,false,113000,46124121,1966,transcript_api,captions\i24z2FQOVFg.txt
jhpS5Oq-6LM,덕후에게 애니메이션 제시어가 나온다면?!  ※양세찬 게임,"덕후에게 애니메이션 제시어가 나온다면?!  ※양세찬 게임
#애니메이션 #양세찬게임 #퀴즈

편집 : 율핑님
썸네일 :  프루님
생방송 : https://chzzk.naver.com/912b559dcdd9c9ea1fe97864925738bf
다시보기 : https://www.youtube.com/왈도쿤다시보기
비즈니스 : Dokun@sandbox.co.kr

◈썸네일과 영상 내 이미지 소스는 허가 없이 재가공 및 배포를 금지합니다",2024-10-07T09:40:11Z,"왈도쿤, 게임, 양세찬 게임, 제시어 퀴즈, 애니, 애니 제시어, 오덕, 양세찬 퀴즈, 양세찬 게임 애니, 제시어 맞추기, 제시어 맞추기 게임",20,https://i.ytimg.com/vi/jhpS5Oq-6LM/hqdefault.jpg,615146,5894,1217.0,false,385000,463367085,2649,,
OMvjY6gPdRI,한 주간의 게임을 정리하는 시간 ★ 겜캐스트 (GameCast) ★,"한 주간의 게임을 정리하는 시간 ★ 겜캐스트 (GameCast) ★
This stream is created with #PRISMLiveStudio",2025-05-10T05:05:49Z,,20,https://i.ytimg.com/vi/OMvjY6gPdRI/hqdefault_live.jpg,463,12,6076.0,false,80200,29631439,1398,,
Ir8q51Z3ZEI,Squid Game 3 ( 오징어 게임 3): Trying Dalgona Candy Shapes 6 Time Challenge | Who Will Best?,"Squid Game 3 ( 오징어 게임 3): Trying Dalgona Candy Shapes 6 Time Challenge | Who Will Best? | Scary Teacher 3D VS Squid Game
Thanks for watching and Subscribe : @ScaryTeacherMukbang  
#squidgamechallenge #nickandtani #scary",2025-05-09T11:00:36Z,"scary teacher 3d, squid game, scary teacher family, squid game 2, squid game challenge, nick and tani, animation gaming, family games challenge, scary teacher game, scary teacher, doll squid game, nick, tani, miss t, hello neighbor, scary neighbor, boss squid game, granny, funny animation, family games, squid doll, mingle game song, scary teacher challenge, video games, scary games, ice scream, scary teacher cute, scary teacher 3d chapter 3, 오징어 게임 2, squid game season 2",20,https://i.ytimg.com/vi/Ir8q51Z3ZEI/hqdefault.jpg,3300,49,1866.0,false,17000,2923469,27,transcript_api,captions\Ir8q51Z3ZEI.txt
lrQ1GZm8MKA,가장 재밌는 포켓몬 게임은 뭔가요? 【포켓몬 티어리스트】,"#윤가놈 #포켓로그 #포켓몬 #티어리스트 
방송일 : 2024-10-08
풀버전 : https://www.youtube.com/@UCl8lKwEXdYxIbZf-FVWmWKg 
윤가놈 본가 :  https://www.youtube.com/@UC20DvGobETQDG_JG048JWAw
네이버 카페 : https://cafe.naver.com/yunzinseok?iframe_url_utf8=%2FArticleRead.nhn%3FreferrerAllArticles%3Dtrue%26page%3D1%26boardtype%3DL%26clubid%3D30651566%26articleid%3D39375

00:00 전굽기
00:51 레드·그린
01:32 피카츄
02:03 금·은
02:55 루비·사파이어
04:05 에메랄드
04:34 파이어레드·리프그린
05:35 크리스탈
06:00 디아루가·펄기아
07:26 기라티나
08:17 하트골드 · 소울실버
09:49 블랙·화이트
11:08 블랙 2·화이트 2
11:55 X·Y
13:30 오메가루비·알파사파이어
14:23 썬·문
15:29 울트라썬·울트라문
16:20 레츠고! 피카츄·레츠고! 이브이
17:16 소드 · 실드
18:14 LEGENDS 아르세우스
19:10 스칼렛 · 바이올렛
21:00 브릴리언트 다이아몬드·샤이닝 펄
21:20 최종 평가
22:24 마무리",2024-10-24T09:00:44Z,"윤가놈, 윤진석, 치지직, 스트리머, 근가놈, 포켓로그, 포켓몬스터, 귀뚤톡크, 200층, 무한다이노, 포켓로그공략, 포켓몬 티어리스트, 티어리스트, 레드, 레드버전, 스칼렛, 포켓몬 스칼렛, 1세대, 2세대, 3세대, 4세대, 5세대, 6세대, 7세대, 8세대, 9세대, 포켓몬스터 ZA, ZA, 금은버전, 골드버전, 포켓몬 골드, 포켓몬 1티어, 1티어, 파이어레드, 에메랄드, 포켓몬 에메랄드, 블랙앤화이트, 포켓몬 블랙, 포켓몬 블랙2, 흑의마천루, 배틀프런티어, 배틀팩토리, 윤가놈 티어리스트, 레전드 아르세우스, 기라티나, 포켓몬 기라티나, 플라티나, 하트골드, 소울실버, 뮤, 뮤츠, 레쿠쟈, 소드실드, 레츠고피카츄, 레츠고이브이, 로켓단, 스타단, 포켓몬 재미, 재밌는거, 제일 재밌는 포켓몬",20,https://i.ytimg.com/vi/lrQ1GZm8MKA/hqdefault.jpg,594402,4903,1386.0,false,46100,15186598,183,transcript_api,captions\lrQ1GZm8MKA.txt
5s-ufM-jk4w,오직 척추만 조종해서 싸우는 중세시대 전투 게임,"달라프리 Dalafri
우주하마 UZUHAMA",2025-04-01T02:30:04Z,"병맛게임, ㅋㅋㅋㅋ, uzuhama",20,https://i.ytimg.com/vi/5s-ufM-jk4w/hqdefault.jpg,179570,2388,1723.0,false,2100000,1883803096,2938,transcript_api,captions\5s-ufM-jk4w.txt
nngWGNV0u-o,개네마리 양세찬 게임,"개네마리 양세찬 게임 (이도원 악녀 댕균 경식이할아버지)
#버튜버 #개네마리 #양세찬 

썸네일 : 경식이할아버지

편집 : 경식이할아버지

이메일 : taegong@parable-asia.com",2025-04-29T06:14:49Z,"경식이 할아버지, 경식이할아버지, 경식이 할배, 경식이할배, 버츄얼, 버튜버, 할아버지 버츄얼, 할배 버츄얼, 할배, 할아버지, 개네마리, バーチャル, Virtual, 게임, 개네마리 게임, 경할, 경악도댕, 경악도균, 합방, 양세찬 게임, 이도원, 댕균, 악녀, vrc, VRChat, 트랄라레로 트랄랄라, 김대희, 데드풀, 이박사, 존시나, 이누야샤, 빈센조 까사노, 빈센조, 트랄라레로, 트랄랄라, 정커퀸, 펭수",20,https://i.ytimg.com/vi/nngWGNV0u-o/hqdefault.jpg,28642,809,5603.0,false,106000,11726305,232,transcript_api,captions\nngWGNV0u-o.txt
3_GAsmjU4go,[킹덤 컴 딜리버런스] 살면서 했던 게임 중에서 가장 재밌는 중세게임🤣 (※시간순삭) (Kingdom Come: Deliverance),"단편 인디게임 모두보기 : https://goo.gl/3n8meH
다른 영상 재생목록보기 : https://goo.gl/O6eyxa
옥냥이 방송국 : https://cafe.naver.com/dhrsiddl
#킹덤컴딜리버런스 #킹덤컴스토리 #킹덤컴리뷰

킹덤컴 딜리버런스
Kingdom Come Deliverance",2024-07-07T01:00:03Z,"옥냥이, 킹덤컴 딜리버런스 공략, 킹덤컴 딜리버런스 전투, 킹덤컴 딜리버런스, 킹덤컴 전투, 킹덤컴 스토리, 킹덤컴 엔딩, 킹덤컴 공략, 킹덤컴 리뷰, 킹덤컴 모드",20,https://i.ytimg.com/vi/3_GAsmjU4go/hqdefault.jpg,875046,5851,140986.0,false,666000,785172150,4395,transcript_api,captions\3_GAsmjU4go.txt
rEq9Yd0wkak,[퍼스트 버서커: 카잔] 한국에서 만든 연출 대박 소울게임! 켠 김에 왕까지👻 (※시간순삭) (The First Berserker: Khazan),"단편 인디게임 모두보기 : https://tinyurl.com/3mnv9cw2
다른 영상 재생목록보기 : https://tinyurl.com/tepxnys5
옥냥이 방송국 : https://cafe.naver.com/dhrsiddl
#카잔 #카잔리뷰 #카잔엔딩

퍼스트 버서커 카잔
The First Berserker: Khazan",2025-03-28T11:08:25Z,"옥냥이, 카잔 리뷰, 카잔 엔딩, 카잔 진엔딩, 카잔 공략, 카잔 창, 카잔 스토리, 카잔 보스, 카잔 더 퍼스트 버서커, 더 퍼스트 버서커 카잔, 카잔",20,https://i.ytimg.com/vi/rEq9Yd0wkak/hqdefault.jpg,148389,851,106951.0,false,666000,785172150,4395,transcript_api,captions\rEq9Yd0wkak.txt
aU0hm8OG1TY,발로란트 = 저라뎃이 이기는 게임,"─────────────▼─읽어주세요─▼────────────────
챌린저 정글러 저라뎃의 저튜브에 오신 것을 환영합니다!
구독과 알람설정, 좋아요를 꼭 눌러주세요^^
─────────────────────────────────────────
아프리카TV 생방송▷ https://goo.gl/jtMm4u
아웃트로 BGM ▷ NEFFEX - Careless 💔 [Copyright Free]
─────────────────────────────────────────
광고, 협찬 및 모든 문의는 아래 메일로 보내주세요, 감사합니다!
starfish@starfishentertainment.co.kr

#저라뎃 #발로란트",2025-05-05T14:46:49Z,"천상계, 챌린저, 정글러, 저라뎃, Justlikethat, 정글, 동선, 강의, 교육방송, 롤토체스",20,https://i.ytimg.com/vi/aU0hm8OG1TY/hqdefault.jpg,137483,1037,1730.0,false,712000,904990577,3805,transcript_api,captions\aU0hm8OG1TY.txt
_rSqBH4ihYo,[케인] 죽이고 싶은 수박 게임 신작,"2025년 4월 30일 방송
[케인TV 구독] http://bit.ly/26FP7G0
[케인TV 방송국] https://chzzk.naver.com/7b1acb37b35928ff690d011296a9e5ab",2025-05-09T10:30:18Z,"케인TV, 케인티비, 인터넷방송, 케인, kanetv, kane, 게임, 트위치, twitch, 스트리머케인, 아프리카, 아프리카tv, bj, soop, 치지직, 수박, 수박게임, 퍼즐",20,https://i.ytimg.com/vi/_rSqBH4ihYo/hqdefault.jpg,21794,436,1864.0,false,378000,525512589,5168,transcript_api,captions\_rSqBH4ihYo.txt
Vfp6mpbd1LI,[킹덤 컴 딜리버런스 2] 살면서 경험한 최고의 중세게임! 80시간이 사라졌습니다🤣 (※시간순삭) (Kingdom Come: Deliverance 2),"킹덤 컴: 딜리버런스 2 는 PC, PS5, XBOX SERIES X/S 에서 구매 가능합니다! 중세로 같이 떠나실 분들은 아래 링크에서 확인해 보세요!

킹덤 컴 딜리버런스2 홈페이지 : https://www.kingdomcomerpg.com/en 
플레이온 인스타그램 : https://www.instagram.com/plaion_kr 
플레이온 네이버 블로그 : https://blog.naver.com/plaion_kr 

#킹덤컴딜리버런스 #킹덤컴스토리 #킹덤컴리뷰 #KCD2 #KingdomComDeliverance2 #KingdomComDeliverance #KCD #플레이온 #PLAION

킹덤컴2
킹덤컴 딜리버런스 2
Kingdom Come Deliverance 2",2025-02-19T01:02:01Z,"옥냥이, 킹덤컴2 전투, 킹덤컴2 공략, 킹덤컴2 스토리, 킹덤컴2 엔딩, 킹덤컴2, 킹덤컴 2 리뷰, 킹덤컴 2 엔딩, 킹덤컴 2 옥냥이, 킹덤컴 딜리버런스2 리뷰, 킹덤컴 딜리버런스2 공략, 킹덤컴 딜리버런스2, 킹덤컴 2, 킹덤컴 딜리버런스 2 공략, 킹덤컴 딜리버런스 2 리뷰, 킹덤컴 딜리버런스 2 엔딩, 킹덤컴 딜리버런스 2 스토리",20,https://i.ytimg.com/vi/Vfp6mpbd1LI/hqdefault.jpg,467343,3228,223689.0,false,666000,785172150,4395,transcript_api,captions\Vfp6mpbd1LI.txt
